7.310228790450796765e-01,2.083633991769870963e-01,-4.244378003375468555e-01,6.623993035492725667e-02,9.547459239441127288e-01,-1.369704467041334972e-01,-2.762579929132729095e-01,4.362096871677789700e-01,-6.270009211068618971e-01,-5.752672791507027483e-01,-7.538953409417197271e-01,6.008207150948001729e-01,-7.439267562388895971e-01,-4.553365854025697157e-01,-2.821805582049270456e-01,4.492590305698196396e-02,3.391522272753197953e-01,2.395641802934465048e-01,3.461998104884589367e-02,-1.102734276311134742e-01,8.069538349589162607e-01,-9.619067143122750352e-01,6.206158421495169275e-01,-2.583119872379533444e-01,9.687664200892702748e-01,3.563359107476828935e-01,1.622684273552765788e-01,-9.570759593684021738e-01,-5.546757437671250290e-01,5.758762210717416341e-01,-4.237402879280547374e-01,2.942854720247090050e-02,-4.300961603477326811e-01,-2.044206025845185515e-02,-1.287978390325617006e-02,7.990486374883170040e-01,-5.994746457197286382e-01,-9.633333551702147890e-01,-4.699214193074334744e-01,-2.489379835794562901e-01,-5.793374494207048642e-01,-7.029956116235838159e-01,-6.813725879593950374e-01,-8.483184389393454428e-01,-3.623080990007643276e-01,-3.363881015631189353e-01,3.791866732018629449e-01,5.094731075980418744e-02,2.559726882854538310e-01,-2.914449336470716911e-01,4.323572681515026606e-01,6.316057062747881812e-01,9.424178245639380780e-01,-3.107630959676108695e-01,5.279972828112617922e-01,4.979960284949029869e-01,1.892847899679883650e-01,-2.153002350532755571e-01,4.140260212148776375e-01,-1.025727037889829774e-01,-7.498918740856155285e-01,9.015926705808090524e-01,-8.146534932998037437e-01,6.044796449283065254e-01
-8.693884019342923430e-02,-4.497777190311160744e-01,-5.086845204373264817e-01,7.500838240686440450e-01,-7.339985775138602175e-01,6.724054299415338498e-02,-9.985349411103239259e-01,-5.474654472850257747e-01,3.823926633957099863e-01,5.246330893687480845e-01,7.495534714517972930e-01,-7.874505621932048616e-01,6.289120885776406933e-01,-6.383131092141316465e-01,-4.413739636046931647e-01,4.745050029084896259e-01,-7.892034766471678342e-01,8.273166402490224058e-01,7.365695054846277401e-02,9.058766845524637290e-01,1.617666168399454207e-01,-6.860482024420546665e-01,-2.566944372696036147e-01,9.835717828117729322e-01,8.089017829296643036e-01,2.160509407159163509e-01,2.314802968476770140e-01,8.018966683887844837e-01,-6.199690010027674170e-01,-2.729514021472836394e-01,9.821595569612184828e-01,-5.928004940105382481e-01,4.216150548191979208e-01,9.657335595383997884e-02,-4.105256474655072374e-01,2.654170968804203667e-01,-4.978892784675128524e-01,6.784491679310107326e-01,7.437637290060328255e-01,-6.070142948891854573e-01,8.280154458864519285e-02,2.994058684022919969e-01,7.002236671657491307e-02,-7.738577962327755078e-01,9.614356916943898046e-01,5.706300147663931899e-01,-8.102590744251441102e-01,-3.035177280094061292e-01,8.320667749036381178e-01,2.343662499225214191e-01,5.146350455063144480e-01,8.312010491241119681e-01,-4.616332908555409453e-01,2.398556677646890289e-01,5.836261037391974327e-01,9.865458448166783967e-01,-3.741661128194917474e-02,-1.608689901357662766e-01,-8.920036501020771613e-01,2.876027368785427640e-01,-1.259679100335464597e-02,1.499433110961119198e-01,3.801712534869099436e-01,1.590413773289311994e-01
-1.295320745178150101e-01,-8.855596846796092159e-01,3.505702529798098155e-01,4.368594064411548406e-01,8.204438662109350133e-01,-1.957443476876665756e-01,-2.174839421256165028e-01,4.444002097716541755e-01,7.995351465624975784e-01,1.106734093500052474e-01,8.382331996013494546e-01,1.303304186370417561e-01,5.504017233381841567e-01,-3.958524492455672839e-01,8.045799078572064555e-01,3.506540835376255050e-01,-4.791939267369735855e-01,-3.604386125363534532e-02,1.696947164681337217e-01,-2.910575731634947871e-01,8.397858745272235304e-02,-6.798015974608029310e-01,6.937300120912712753e-01,-4.451698969835271580e-01,4.187969939193227908e-01,-1.535531116529937901e-01,1.031784688615444701e-01,7.105919023958260361e-01,-4.880516739845301988e-01,8.974593114517714909e-01,-6.759229859702964305e-01,-6.869532249862857487e-01,7.715682822550580244e-01,5.294786017535235700e-02,5.630543630880935346e-01,1.837248022588269247e-01,-2.290845461502315494e-01,9.682838661674044722e-01,-7.967253647171206321e-01,-9.978615121150273826e-01,-1.122878238194542355e-01,-6.823931372354345992e-01,9.201351423147290376e-01,2.848805530489733062e-01,5.749460282712308690e-01,-2.608330821643003450e-01,2.579476539742806551e-01,-3.929301000976352931e-01,6.788987298300084294e-01,-3.163852500351891361e-01,-3.386131299227066460e-01,-2.787457995068856054e-01,3.621680489934979708e-01,-7.184409753384961572e-01,-7.075847266669166302e-02,-9.380282195306046678e-01,5.499187740482931464e-01,2.457786790902356522e-01,-6.889037508447017899e-01,-2.707894936012498199e-01,-6.795509545611542190e-01,2.885319745787211509e-01,3.488859815825959831e-01,9.233375505884995338e-01
8.979245244232390011e-01,-3.565062517996184788e-01,3.660210479733450040e-01,-1.261988187946054829e-01,-2.749028951320497960e-01,-8.711577232892266931e-01,6.852619732558720145e-01,1.242407816312338653e-01,-5.903149874899946692e-01,-4.289170992139421656e-01,7.130046017773388201e-01,5.308034504310814583e-01,-7.143573971108903020e-01,-6.107813665544845616e-01,4.615431502662037389e-02,-9.183162368588928537e-01,-6.513561006684671639e-01,9.067396244073073763e-01,9.952457098100939703e-01,2.616140809114184673e-01,7.161275056737137490e-01,-2.679591397229781347e-01,2.874644981450338310e-01,3.997449804768196113e-01,8.430264523771147100e-01,6.962699939346492783e-01,-6.068217549465586558e-01,-2.742232022509318856e-01,1.678900996395014111e-01,8.849489576287594694e-02,-7.154162921322892998e-02,7.984969083297805970e-01,5.913229719643064985e-01,-6.762377712945544239e-02,2.106703577453450382e-01,1.898063117136266076e-01,-5.525014974471411655e-01,-7.148068145778643245e-01,8.834256174387855598e-01,9.258994804932658695e-01,-8.419740867154446029e-01,-5.596484421683018962e-01,8.731069689051618177e-02,-9.148388612977464973e-02,-4.015101220416981143e-01,-5.729249061555836686e-01,-5.973966020443155500e-02,-2.552491129562897143e-01,9.102635507799912151e-01,6.480910379034576785e-01,3.976766091253747248e-02,2.665858202114208542e-01,7.856979003794015703e-01,6.548281242906761612e-02,7.985506788523659694e-01,-3.802389750311996330e-02,-6.008211570864294693e-01,-1.799287733118895005e-01,2.862543330892741711e-01,-9.183281789846602372e-01,2.023791828702197204e-01,-1.597571140402846979e-01,-1.177477747981081624e-01,9.654717616382404444e-01
-1.403932045689959551e-01,3.996010599250408024e-01,1.486471069278798574e-01,-6.984740882086790670e-01,2.122037677871753125e-01,-5.901282425634704065e-01,6.638323873071445558e-01,6.718475841448032781e-01,9.428398124933778934e-01,-6.735685932155979216e-01,2.813880944655795524e-01,-1.642818057446966407e-01,7.146023795915881216e-01,-6.019481466954490489e-01,-2.903832199088385302e-02,6.651019515180505159e-01,-7.342199793717081313e-01,2.852347930459522285e-01,-1.719097145888590639e-01,3.013297161910484245e-01,5.342877629601119338e-01,6.813639660608892257e-01,-7.972713056779388019e-01,-8.966698476482348745e-01,1.314497419380808996e-01,-1.018372521720873891e-01,2.794867819360533634e-01,-7.296015332876426562e-01,7.556259890742156315e-02,3.028597018934366947e-01,-4.003101127150845429e-01,9.055106312006935276e-01,4.764918465916181400e-01,-7.643281521202998086e-01,-2.692935034769934344e-01,-8.875820685289168566e-01,9.353001061168586538e-01,-5.867921181918389628e-01,4.626384899461315481e-01,-9.464051069854666487e-01,-6.307286848683864022e-01,-5.518613657691446850e-01,-4.511318021108385867e-01,1.300301229292064598e-01,4.008303969611126671e-01,-7.680660431071117955e-01,5.374949105242667891e-01,-2.390998852595083157e-02,7.382033740667592880e-03,1.235327152914607041e-01,7.852424116196234927e-01,5.982102526987136404e-01,-8.170609030228648262e-01,-5.775673504303928674e-01,-9.136751304919297212e-01,6.486489007761091496e-01,-4.606154278165619509e-02,7.162309166050870868e-01,-9.263298294898707486e-01,5.529779371999412607e-01,5.652641343035731403e-01,-1.032848898671523408e-02,4.743811038153138426e-01,-5.748072518091484895e-02
-9.303630447193089736e-01,5.061873124581250938e-01,3.769849792206751982e-01,8.595482785609220855e-01,-6.398427923326230893e-01,-2.881594972201613203e-01,-1.245684793587906736e-01,-5.520910696635508152e-01,2.642843124733387228e-01,7.655258461194234254e-01,6.013542089566026316e-01,-6.586633831974975095e-02,2.064824117536052661e-01,-3.594828225386064169e-01,7.484028384976417758e-01,-3.993472915987643646e-01,8.294038321902119648e-03,-3.413497705793155923e-02,-9.911559322408476369e-01,3.140776378349854348e-01,-4.633020025375738093e-01,-8.668411563339435411e-01,4.767960921091789483e-01,1.472484837811707248e-01,3.970061957711197298e-01,-2.545677479595109816e-02,9.338650057409461080e-01,9.736663515020345105e-01,-7.361609297591684697e-01,3.157212903854511588e-02,1.322645242264235410e-01,3.847011795127963651e-02,6.276891142476934693e-01,-3.303232875898738374e-01,3.985266520594024087e-01,6.644054269234940246e-01,-1.963301976692091166e-01,4.576392948381988734e-01,3.238548605063549246e-01,-6.866071192871190387e-01,4.973240898020987455e-01,-1.466770639105856588e-01,-4.435280947812036967e-01,-6.525099437246806300e-01,6.506344455121371162e-01,2.312235205038097874e-01,5.295258496598989062e-01,8.226202828703215175e-01,-4.146467617274685047e-02,5.088175072862652915e-01,-2.225877502953403919e-01,8.448688967415047824e-01,-6.365632851760725242e-01,-6.599632252864411353e-01,-2.300302125052382518e-01,-5.137376050217090651e-01,-7.795643582200817434e-01,-5.166896452444125210e-02,-4.840719852143713364e-01,-5.334334638575746190e-01,-6.623123154276375768e-01,6.492930299164896280e-01,2.102041750511296492e-01,-4.079704242670545433e-01
-8.506320980074679738e-01,-1.724958714739770471e-01,-5.806141255068841822e-01,-8.412359054791074264e-02,-2.486532377074330835e-01,-9.861270487773308169e-01,2.462453083177940094e-01,8.719817692328390990e-02,5.703092805060898662e-01,5.929573486717341080e-01,6.728237856493326507e-01,6.337516796068503044e-01,-8.929743861321135512e-01,-3.155125313874547199e-01,-1.372519786076207282e-01,1.180103480020067153e-02,3.841851537452092291e-01,7.042950497346187611e-01,-3.029744931491877846e-01,-7.006606713316365642e-01,-5.231284178190700462e-01,-6.864248181789829317e-01,2.525904724098682053e-01,-4.226389022630883119e-01,4.868910803865689196e-02,-3.084134203686645925e-01,-4.743215060097254465e-01,2.504768668543193577e-01,-9.096708006136733360e-01,-1.460542926297050403e-01,-9.531732605855320895e-01,-9.862882286035123958e-01,8.433596764411297464e-01,9.206447667356565390e-03,-3.614579445405041724e-02,5.460824109253892278e-01,7.188649437816154730e-01,-2.098310542441714777e-01,-5.850040444223434388e-01,1.189568216462291161e-01,-5.203853776689684185e-01,-8.016946762396039983e-01,4.267874646523317494e-02,3.578345093490353790e-02,-1.203802463937853062e-01,2.360593257673406775e-01,-4.665981543265709242e-01,-7.604553910133708960e-01,-7.332266408155625470e-01,-9.837500228375870570e-01,2.753766672169619678e-01,5.571320415785614433e-01,9.268466968357469415e-01,2.068613147792714990e-01,2.958346387495640606e-01,1.050978644980407051e-01,7.970908069059292611e-01,9.220313111581659449e-01,-2.990256460102467262e-01,-6.533341061405086858e-01,-2.641019800688566566e-01,3.644306340947860434e-01,3.779062139411071275e-01,-6.661718441060942020e-01
8.459592802131132849e-01,2.958894678866030858e-01,-5.513488004992348479e-01,-2.176839559823722237e-01,-1.252858808578831695e-01,-6.576698784387351449e-01,6.283308231955417877e-01,3.983200023017066105e-01,4.826313292070112393e-01,8.787000861619000958e-01,6.733181148407951788e-01,-1.913674808191112575e-02,6.028359004776668861e-01,9.631156062794343775e-01,2.588307508331906259e-01,-8.242424669973784646e-01,-7.775546918776532479e-02,-4.455857928927589029e-01,2.455429635666319665e-01,-2.963392603966270578e-01,6.803414792205342287e-01,-7.874193661465751504e-01,-3.818951084802426621e-01,1.819354464480635869e-01,-1.488749869589296448e-01,-3.805953326240332224e-01,-5.619606871276792148e-01,5.971142275629359730e-02,5.964496523059767963e-01,4.462039089480478449e-01,-8.434241614012394361e-01,7.590512387948069595e-01,5.744584013211002649e-01,-5.138599878280818434e-01,2.423750591195612536e-01,-3.498841593498143165e-01,-6.347087250540006664e-01,1.479634323330352164e-01,8.486845319858626890e-01,4.738074580239728384e-01,-1.848927646528806257e-01,7.393665634713399992e-01,-9.039285854722243219e-01,-9.376745742315231169e-01,-9.659983397343308020e-01,8.170242392571782641e-01,8.682886165550298685e-01,3.571818624375118212e-01,5.735234438229761533e-01,7.167586155175720286e-02,5.715049144891115596e-02,2.910452425842755542e-01,-1.335823958151847179e-01,5.054358393833751073e-01,4.608846419063583610e-02,3.822978923553093100e-01,3.780268318874608902e-01,3.828441366409429669e-02,-6.736147452965430826e-01,-7.461625265123468242e-01,6.155020716174108841e-02,-1.367316954129060846e-02,-3.715285683990965371e-01,4.843861016130057706e-02
1.452710795026557200e-02,-9.373506506931676974e-01,3.246171521839575913e-01,4.669242903701169567e-01,2.375151339944656659e-01,6.066906326124299476e-01,-8.873861050610432066e-01,-3.487816431968686626e-01,4.885472515236630731e-01,4.533854336554969944e-01,4.579383485804662257e-01,8.596683911212938956e-01,1.470874119184599760e-01,3.392096004345779292e-01,6.383319129500348854e-01,-5.401831653927209320e-01,8.440411172971726828e-01,-7.386957112430971861e-01,5.646953235624643241e-01,-7.274436856858623734e-01,6.843158408423910544e-01,5.491231286139242052e-01,-2.419206673844749300e-01,5.811592252863229113e-02,-3.502026043832695557e-01,-2.813291822978467582e-01,6.029981351955115976e-01,-7.226380405126837658e-01,-4.665513036929858082e-01,4.726323882528578046e-01,2.542156160234176898e-01,6.421697891109012790e-01,7.577790335037364322e-01,9.794354691690385639e-01,8.338420066458143154e-01,2.790373365595477662e-01,1.310612299453510765e-01,-3.616446988975690058e-01,-1.509291105013748080e-01,9.634849322993828125e-01,-7.038233925136339053e-01,7.722700250797982502e-01,3.786244822013311584e-01,-2.044597233361029609e-01,-1.563145038737800974e-01,-5.549826975118226091e-01,-8.971645277880835323e-01,9.531921743498612543e-01,-4.667501493783892119e-01,-2.292790726695288495e-01,-8.622994749238459544e-01,-5.076043111407742003e-01,5.238798865826228557e-01,1.318906366730878688e-01,8.179128763449272643e-01,-9.745332614301669416e-01,1.195230983712090023e-01,-7.304230924918622136e-01,-9.486339074677874184e-01,4.672275273398514006e-01,-5.634649978227428413e-01,-1.194977270810309022e-01,-6.547119452758662916e-01,-2.112025693833705642e-01
-6.208180934354177172e-01,6.113462187331248909e-01,-7.625750577671148722e-01,-3.748303778900963223e-02,-1.360099470733744376e-02,6.023402117618859020e-01,-2.194916847884358369e-01,-3.430900459562469251e-01,7.755249821542511413e-01,-7.159143021990321820e-01,5.881740507577684074e-01,2.481356789432829224e-01,7.306107786127875592e-01,-7.182912418959608303e-02,1.919238484346095230e-01,6.685755417413583590e-01,6.551905519781007214e-01,-6.075601847338509831e-01,4.148182221155760629e-03,-2.746322041910647105e-01,-3.085488077963884912e-01,1.341632471507467894e-01,8.534103847018907896e-01,1.712581766003835604e-01,6.634542862714543077e-01,4.564891129119104107e-01,5.694547601904664802e-02,-2.222930357584678163e-01,6.669506671067915171e-02,-6.783673631348041688e-01,-6.488506770472339813e-01,5.731465695672730565e-01,-9.878345246741333519e-01,-4.245862606523711502e-01,-2.625799114942581891e-01,2.482676821448859261e-01,6.517743966601701189e-01,-3.683197534130056017e-01,-7.478231674240252147e-01,9.000736269290245950e-01,2.983114498535721637e-02,4.336285829885722087e-01,-8.341067385235108045e-01,-9.909868459806507879e-01,3.722462969727404758e-01,-5.370373914984196695e-01,-2.113724305700044326e-01,5.188590361080525071e-02,-1.117486605609512296e-01,-5.863622925540410424e-01,-9.142469685050795825e-01,6.173822275216320765e-01,-1.341982892853452736e-01,-2.551691695353230926e-02,-4.830418912498424255e-02,-8.443712977956194798e-01,-4.439606818065375826e-01,-6.735960670369867120e-01,8.933984493140578742e-01,5.710963145625866932e-01,4.827995560000744035e-01,-5.681120472353866635e-01,3.690099211538078183e-01,-3.348930962900777963e-01
-7.896421435229803443e-01,3.922424973032718754e-01,5.123093432440657402e-01,-1.431315063948479516e-01,-8.610451926516551335e-01,1.158284370733846380e-01,2.431001088948780975e-01,5.365640017230925984e-01,5.666773860160418952e-01,-5.541218219990806659e-02,-8.141964642224113202e-01,7.155906381869348021e-01,-2.082281098402376518e-01,-4.301989045584211357e-01,-5.309707482190848538e-01,-6.181999392674710769e-01,7.063208221812509180e-01,-1.344789433227651099e-01,8.414612411600852493e-01,6.676962426850061583e-01,9.874663395461262816e-01,2.906933933379518553e-01,4.451902095812563243e-01,5.438603556761216762e-01,-7.161023052645936193e-01,1.970369959797138026e-01,-7.008143596098341810e-01,9.990205160408707208e-01,8.238089964971779811e-01,7.470767458895495317e-01,8.672771256265998652e-02,7.536091928768606785e-02,2.858077942574213104e-01,7.703176263631994480e-02,-1.781087514379131598e-01,-3.548360673644634922e-02,-2.345920548112625514e-01,-6.422966684702515749e-01,1.094929886588260626e-01,-9.824642486217882720e-02,-2.554712641522112193e-01,-2.652362250933792964e-01,-8.310028546189176524e-01,-1.615794731064703615e-01,-4.409852957097990522e-01,-8.978885361897541717e-01,3.506977169500002933e-01,2.498854650451109993e-01,4.668344489413140952e-01,-7.208406724718265934e-01,-1.654044491540178630e-01,-4.080629302668685732e-01,-9.574945244000840905e-01,-2.432004162609875397e-01,4.137762386611218979e-01,-5.146526688958488194e-01,-9.015013431267255850e-01,-4.998747442776385608e-01,3.994699616309351775e-01,5.403475404621624900e-01,-4.928257572540939435e-02,-6.826154398302586301e-02,-4.572115636290630114e-02,-8.159686532085610455e-01
